SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
241989,0,Cash loans,M,Y,Y,0,360000,81504,8478,72000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-18356,-447,-9708,-1899,1,1,0,1,0,0,2,2,2,MONDAY,10,0,0,0,0,1,1,Business Entity Type 2,0.614784964,0.581483706,0,0,0,0,-1883,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
344058,0,Cash loans,M,Y,Y,0,184500,1051245,30865.5,877500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-19266,-441,-1113,-2801,1,1,0,1,0,0,2,3,3,THURSDAY,6,0,0,0,0,0,0,Other,0.569294247,0.434733249,0,0,0,0,-1092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
437779,1,Cash loans,F,N,Y,0,135000,755190,33394.5,675000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-22247,365243,-1819,-3590,1,0,0,1,1,0,2,2,2,MONDAY,12,0,0,0,0,0,0,XNA,0.00025759,0.160488931,5,0,5,0,-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
241099,1,Cash loans,F,N,Y,0,94500,647046,23899.5,463500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008068,-17299,-837,-4237,-797,1,1,0,1,0,0,2,3,3,THURSDAY,7,0,0,0,1,1,0,Kindergarten,0.270509879,0.466864006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
365125,0,Cash loans,F,N,Y,0,112500,1215000,38151,1215000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.015221,-20464,365243,-2884,-3110,1,0,0,1,1,0,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,XNA,0.764519708,,3,0,3,0,-1105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
322607,0,Cash loans,M,Y,N,0,225000,1125000,41823,1125000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.008575,-15410,-846,-7853,-587,1,1,0,1,0,0,1,2,2,WEDNESDAY,12,0,0,0,0,1,1,Trade: type 3,0.274737748,0.651260219,4,1,4,0,-6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
324738,1,Cash loans,F,N,N,0,135000,481176,23278.5,360000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020246,-17214,-9752,-2491,-768,1,1,0,1,0,0,2,3,3,TUESDAY,13,0,0,0,0,0,0,School,0.285563153,0.273564678,0,0,0,0,-2377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
172365,1,Cash loans,F,N,Y,0,265500,254700,30357,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008866,-13876,-564,-2758,-1224,1,1,0,1,0,0,2,2,2,TUESDAY,9,0,0,0,0,0,0,Self-employed,0.160137505,0.073965146,0,0,0,0,-175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
277730,0,Cash loans,F,N,Y,0,162000,792346.5,30964.5,684000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-16030,-470,-5373,-4899,1,1,0,1,0,0,2,2,2,MONDAY,12,0,0,0,1,0,1,Self-employed,0.741417118,,0,0,0,0,-969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
146780,1,Cash loans,M,Y,Y,0,157500,592560,35937,450000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.008575,-8893,-1615,-3028,-1577,1,1,1,1,0,0,2,2,2,MONDAY,16,0,0,0,0,0,0,Industry: type 9,0.40355393,0.277885689,6,1,6,1,-1177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280671,1,Cash loans,F,N,Y,0,180000,197820,15439.5,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-10174,-1538,-816,-2831,1,1,1,1,1,0,2,2,2,SATURDAY,10,0,0,0,0,0,0,Kindergarten,0.603351544,0.531686143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
409752,1,Cash loans,F,N,Y,1,67500,274500,15021,274500,"Spouse, partner",Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-8421,-211,-435,-724,1,1,0,1,0,0,3,3,3,FRIDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.124628343,,3,0,3,0,-373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
332616,0,Cash loans,F,N,Y,0,138375,1241968.5,40194,1084500,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.00733,-23704,365243,-7569,-4911,1,0,0,1,0,0,2,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,0.659852957,0.547810466,0,0,0,0,-270,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355334,1,Cash loans,M,Y,N,0,180000,900243,43308,900243,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.031329,-8591,-565,-8557,-987,1,1,0,1,1,0,1,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.469202164,0.553164699,5,1,5,0,-423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
424721,0,Cash loans,M,N,Y,0,225000,450000,27193.5,450000,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,-10448,-2046,-1387,-2577,1,1,0,1,1,0,2,1,1,FRIDAY,20,0,0,0,0,0,0,Business Entity Type 3,0.363694348,0.167408447,0,0,0,0,-998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371821,1,Cash loans,M,Y,Y,0,180000,573408,31234.5,495000,Unaccompanied,Working,Higher education,Married,With parents,0.009657,-11089,-1467,-4610,-3727,1,1,0,1,0,0,2,2,2,TUESDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.203803012,0.054583994,0,0,0,0,-1737,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
128819,1,Cash loans,F,N,Y,1,180000,1354500,56029.5,1354500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018209,-14752,-5598,-3485,-5351,1,1,0,1,0,0,3,3,3,THURSDAY,13,0,0,0,0,0,0,Government,0.372769588,0.190705948,4,1,4,0,-2833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
406637,1,Cash loans,M,N,Y,0,112500,675000,21775.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-19019,-3099,-7219,-1022,1,1,1,1,0,0,2,2,2,THURSDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.762395119,,0,0,0,0,-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
405156,0,Cash loans,F,N,Y,0,202500,101880,11623.5,90000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-16346,-2039,-2429,-4249,1,1,0,1,0,0,2,2,2,FRIDAY,16,0,0,0,0,0,0,Other,0.640685232,0.684827659,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246175,1,Cash loans,F,N,N,0,225000,675000,28377,675000,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-10497,-1166,-3937,-3071,1,1,1,1,1,0,2,1,1,SATURDAY,12,0,1,1,0,1,1,Business Entity Type 3,0.713350113,0.389338792,8,0,8,0,-686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
305325,1,Cash loans,M,N,Y,1,90000,119448,8784,94500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209,-9218,-1361,-1609,-1894,1,1,1,1,0,0,3,3,3,WEDNESDAY,9,0,0,0,0,1,1,Business Entity Type 3,0.119379661,0.133429254,0,0,0,0,-873,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
386991,0,Revolving loans,F,Y,Y,0,72000,247500,12375,247500,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,With parents,0.030755,-18129,-2376,-6209,-1680,1,1,0,1,0,0,2,2,2,TUESDAY,9,0,0,0,0,0,0,School,0.689962837,0.510089528,1,1,1,1,-341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141673,1,Cash loans,F,N,Y,0,112500,765000,32539.5,765000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010643,-22169,365243,-1022,-426,1,0,0,1,1,0,2,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,0.591207022,0.260855914,1,0,1,0,-1009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
337419,0,Cash loans,F,N,N,0,153000,544491,17563.5,454500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.009175,-22041,365243,-5796,-4684,1,0,0,1,1,0,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,0.756232877,0.280789574,0,0,0,0,-303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
451447,1,Cash loans,F,N,Y,0,202500,1267735.5,37066.5,1107000,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.005313,-22863,365243,-10038,-5001,1,0,0,1,1,0,1,2,2,FRIDAY,12,0,0,0,0,0,0,XNA,0.262059565,0.301624892,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
366225,0,Cash loans,M,Y,Y,1,607500,364896,29254.5,315000,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.072508,-10670,-2289,-2707,-3318,1,1,0,1,0,0,3,1,1,TUESDAY,18,0,0,0,0,0,0,Transport: type 4,0.760289257,0.728141299,0,0,0,0,-2400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
444529,1,Cash loans,F,N,N,2,76500,226422,15444,189000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009657,-14119,-156,-8152,-3962,1,1,1,1,1,0,4,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.623026753,0.812822607,0,0,0,0,-1529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
363738,1,Cash loans,M,N,Y,0,157500,152820,10341,135000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-18137,-3122,-453,-1543,1,1,1,1,1,0,2,3,3,SATURDAY,10,0,0,0,0,0,0,Transport: type 4,0.270100128,,1,0,1,0,-788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
216983,0,Cash loans,F,N,N,0,99000,152820,16587,135000,Other_A,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.014464,-9017,-381,-9017,-1689,1,1,0,1,1,0,1,2,2,FRIDAY,5,0,0,0,0,1,1,Other,0.180418684,,0,0,0,0,-52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
239367,1,Revolving loans,M,Y,N,1,184500,180000,9000,180000,Unaccompanied,Working,Incomplete higher,Married,Rented apartment,0.010966,-8401,-494,-6056,-1087,1,1,1,1,0,0,3,2,2,FRIDAY,10,0,0,0,0,0,0,Construction,0.671387051,0.223831317,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
444061,0,Revolving loans,F,Y,Y,1,315000,900000,45000,900000,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.005313,-12568,-530,-3262,-4717,1,1,0,1,0,0,3,2,2,MONDAY,17,1,1,0,1,1,0,Business Entity Type 3,0.710007285,0.318595524,0,0,0,0,-635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
310488,1,Cash loans,F,N,Y,0,61326,384048,14607,270000,Family,Pensioner,Secondary / secondary special,Separated,House / apartment,0.015221,-22167,365243,-12793,-4952,1,0,0,1,1,0,1,2,2,SATURDAY,9,0,0,0,0,0,0,XNA,0.392457416,0.824594971,0,0,0,0,-482,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269959,0,Cash loans,F,N,Y,0,157500,491031,32944.5,463500,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.014464,-17202,-1236,-9152,-753,1,1,0,1,0,0,1,2,2,SUNDAY,7,0,0,0,1,1,0,Self-employed,0.634835234,,1,0,1,0,-372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
438812,0,Cash loans,F,N,Y,0,270000,254700,24939,225000,Unaccompanied,Pensioner,Secondary / secondary special,Separated,Municipal apartment,0.04622,-24837,365243,-3871,-3866,1,0,0,1,0,0,1,1,1,THURSDAY,12,0,0,0,0,0,0,XNA,0.70898416,,0,0,0,0,-400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
177540,1,Cash loans,F,N,Y,0,157500,545040,26640,450000,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.028663,-10256,-3122,-9223,-568,1,1,0,1,0,0,2,2,2,WEDNESDAY,9,0,0,0,0,0,0,Medicine,0.67686816,0.368968738,1,0,1,0,-1447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
250135,0,Cash loans,F,N,Y,0,112500,835380,40320,675000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.020246,-11654,-2286,-931,-1841,1,1,0,1,0,0,2,3,3,WEDNESDAY,6,0,0,0,0,0,0,Trade: type 3,0.043939912,0.746300213,0,0,0,0,-753,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264921,0,Revolving loans,F,Y,Y,0,450000,900000,45000,900000,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.020246,-14568,-1742,-1501,-2927,1,1,0,1,0,0,1,3,3,FRIDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.623072975,0.827702668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101512,0,Cash loans,M,Y,Y,0,135000,990000,29074.5,990000,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663,-17714,-349,-4628,-1268,1,1,0,1,0,0,2,2,2,TUESDAY,12,0,0,0,0,1,1,Government,0.619507375,0.000527265,0,0,0,0,-878,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
282515,1,Cash loans,F,N,N,0,112500,49752,5755.5,45000,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.005313,-15294,-789,-6181,-5074,1,1,0,1,0,0,1,2,2,TUESDAY,16,0,0,0,0,0,0,Self-employed,0.552016387,0.415347145,2,0,2,0,-562,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118743,1,Cash loans,M,Y,Y,0,225000,675000,26154,675000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010006,-12087,-5425,-4365,-4356,1,1,0,1,1,0,1,2,1,SATURDAY,11,0,0,0,0,0,0,Self-employed,0.195353799,,0,0,0,0,-721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
164012,1,Cash loans,M,Y,N,0,157500,440784,32202,360000,"Spouse, partner",State servant,Higher education,Married,House / apartment,0.01885,-11555,-3379,-5526,-4151,1,1,0,1,0,0,2,2,2,FRIDAY,16,0,0,0,1,1,0,Police,0.683943661,0.282248434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
313086,0,Cash loans,F,N,N,0,90000,630000,20322,630000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-18682,-2629,-11984,-2140,1,1,1,1,0,0,2,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.774452135,0.627990819,1,0,1,0,-2689,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
438337,0,Cash loans,F,Y,Y,0,247500,634050,47538,598500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-17092,-1527,-6665,-622,1,1,0,1,0,0,2,2,2,THURSDAY,11,0,0,0,0,0,0,Trade: type 7,0.713417181,0.6075573,1,1,1,0,-73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
308686,0,Cash loans,F,N,Y,0,112500,755190,31995,675000,Family,Pensioner,Higher education,Married,House / apartment,0.010006,-20074,365243,-9381,-2908,1,0,0,1,1,0,2,2,2,FRIDAY,15,0,0,0,0,0,0,XNA,0.604334988,0.622922,3,0,3,0,-2756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166087,0,Cash loans,F,N,N,2,157500,1042560,37444.5,900000,Family,Working,Secondary / secondary special,Married,Rented apartment,0.010276,-13832,-3679,-3430,-3361,1,1,0,1,0,0,4,2,2,THURSDAY,15,0,1,1,1,0,0,Construction,0.245920889,0.651260219,3,0,3,0,-227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
377939,0,Cash loans,F,N,Y,0,121500,296280,14382,225000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.030755,-22239,365243,-9356,-4626,1,0,0,1,0,0,1,2,2,WEDNESDAY,13,1,0,0,1,0,0,XNA,0.556349321,0.432961667,2,0,2,0,-34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
121006,0,Cash loans,F,N,Y,0,180000,906228,38524.5,810000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0105,-15155,-1944,-4022,-2183,1,1,0,1,0,0,2,3,3,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.582708891,,0,0,0,0,-3070,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
150580,0,Revolving loans,M,Y,Y,0,112500,135000,6750,135000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-16656,-799,-4932,-198,1,1,0,1,0,0,2,2,2,SATURDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.653082129,0.701695774,0,0,0,0,-1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431432,0,Cash loans,F,N,Y,0,81000,454500,16452,454500,Unaccompanied,State servant,Secondary / secondary special,Married,Municipal apartment,0.006671,-19286,-8399,-11244,-2771,1,1,1,1,0,0,2,2,2,THURSDAY,13,0,0,0,0,0,0,Medicine,0.338787291,0.29859499,0,0,0,0,-153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
286358,1,Cash loans,M,N,N,1,180000,781920,61906.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-10753,-436,-2628,-2647,1,1,1,1,0,0,3,3,3,TUESDAY,5,0,0,0,0,0,0,Business Entity Type 3,0.32283389,0.639707568,2,1,2,0,-200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
112609,1,Cash loans,M,Y,N,0,180000,781920,23836.5,675000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.025164,-16241,-2533,-5409,-4178,1,1,0,1,0,0,2,2,2,TUESDAY,15,0,0,0,0,0,0,Business Entity Type 2,0.511906531,,5,1,5,1,-1209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
229197,1,Cash loans,F,N,N,1,144000,497520,39438,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00496,-15999,-3684,-6659,-4114,1,1,0,1,0,0,3,2,2,THURSDAY,14,0,0,0,0,1,1,Construction,0.252842488,0.137654462,0,0,0,0,-1029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112751,0,Cash loans,F,N,Y,0,112500,153000,6736.5,153000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.025164,-14464,-711,-2648,-3551,1,1,1,1,0,0,1,2,2,WEDNESDAY,6,0,0,0,0,0,0,Business Entity Type 3,0.266519775,0.694092643,0,0,0,0,-1594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
235876,0,Cash loans,F,N,Y,0,130500,1288350,37800,1125000,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.010556,-21772,365243,-3017,-365,1,0,0,1,0,0,2,3,3,FRIDAY,15,0,0,0,0,0,0,XNA,0.537179092,0.649620311,0,0,0,0,-835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
324360,0,Cash loans,F,N,Y,0,135000,536917.5,28606.5,463500,Unaccompanied,Pensioner,Secondary / secondary special,Separated,Municipal apartment,0.018801,-22165,365243,-11656,-4586,1,0,0,1,1,0,1,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,0.520611327,0.605836265,0,0,0,0,-319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
455646,0,Cash loans,F,Y,N,1,247500,1200744,38736,1048500,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.014464,-12716,-1148,-6733,-3428,1,1,0,1,0,0,3,2,2,MONDAY,7,0,0,0,0,0,0,Government,0.33412016,0.490257512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
326685,0,Cash loans,M,N,Y,2,180000,1575000,43312.5,1575000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-15462,-3995,-3281,-4821,1,1,0,1,0,0,4,2,2,TUESDAY,13,0,0,0,0,0,0,Industry: type 3,0.565219977,0.577969119,6,0,6,0,-1953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
415923,0,Cash loans,M,N,N,0,99000,225000,11781,225000,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.018634,-8117,-718,-6172,-797,1,1,1,1,1,0,1,2,2,WEDNESDAY,16,0,0,0,0,0,0,Trade: type 2,0.42932662,,2,0,2,0,-521,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
427477,0,Revolving loans,M,Y,Y,0,225000,180000,9000,180000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.014464,-12600,-1574,-6450,-3984,1,1,0,1,0,0,1,2,2,SATURDAY,8,0,0,0,1,1,0,Self-employed,0.539700733,0.746300213,,,,,-1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
350368,1,Cash loans,F,Y,N,0,76500,450000,20979,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008068,-14780,-1939,-6104,-4595,1,1,0,1,1,0,2,3,3,WEDNESDAY,10,0,0,0,0,0,0,Security,0.191779945,0.441835823,1,0,1,0,-1349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
242474,0,Cash loans,F,N,N,0,67500,112500,10408.5,112500,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-21984,365243,-7037,-4059,1,0,0,1,0,0,2,3,3,FRIDAY,6,0,0,0,0,0,0,XNA,0.090400882,0.256705572,0,0,0,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104853,0,Cash loans,F,N,Y,0,135000,1035000,34335,1035000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01452,-16475,-9524,-1711,-18,1,1,0,1,0,0,2,2,2,FRIDAY,11,0,0,0,0,0,0,Medicine,0.322141104,0.332850564,3,0,3,0,-735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
197388,0,Cash loans,F,N,N,0,171000,675000,34465.5,675000,Unaccompanied,Working,Incomplete higher,Widow,House / apartment,0.003122,-17148,-1723,-7977,-698,1,1,1,1,1,0,1,3,3,WEDNESDAY,11,0,0,0,0,1,1,Business Entity Type 2,0.662561875,0.484851475,0,0,0,0,-1103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
